Transaction_ID,Amount,Transaction_Hour,Previous_Transaction_Amount,Transaction_Frequency,Account_Age,Is_New_Device,Is_International,Fraud
T00546,1330.26,4,398.37,5,2,0,0,0
T00547,361.62,5,1761.86,1,9,0,1,0
T00548,3340.32,21,1520.76,2,2,0,0,0
T00549,2203.83,7,14662.36,6,5,0,0,0
T00550,4439.42,5,2361.78,4,2,0,0,0
T00551,2202.93,5,3859.65,1,2,0,0,0
T00552,5735.31,3,1016.22,3,6,0,0,1
T00553,2408.26,6,4452.72,3,10,1,0,1
T00554,2469.34,23,2386.83,2,3,1,0,0
T00555,6278.28,18,2984.99,1,10,0,0,0
T00556,1549.94,6,871.88,4,9,1,0,0
T00557,431.66,2,1988.72,5,6,0,0,0
T00558,87.62,7,2513.06,2,10,0,0,0
T00559,4221.17,0,2223.48,1,10,0,0,0
T00560,2905.2,0,6168.46,4,2,1,0,0
T00561,3653.0,13,5713.65,3,1,0,0,1
T00562,718.44,5,8849.77,5,2,0,0,0
T00563,439.84,9,2752.25,2,10,0,1,0
T00564,43.95,13,8931.22,1,6,0,1,0
T00565,1295.06,3,4466.6,2,2,0,1,1
T00566,2674.19,5,789.63,1,7,1,0,1
T00567,1493.95,15,1394.08,7,7,0,0,0
T00568,1725.96,20,680.81,2,1,0,1,1
T00569,7035.18,0,10.51,6,6,0,0,0
T00570,1284.31,5,520.79,3,5,0,0,0
T00571,2164.58,8,10.17,1,8,1,0,0
T00572,4592.62,14,3180.97,4,8,0,1,0
T00573,1515.24,11,1385.79,7,9,0,0,0
T00574,2919.27,2,937.01,0,2,1,0,1
T00575,5949.42,10,3585.78,5,1,0,1,0
T00576,8958.57,14,4466.73,3,10,0,0,0
T00577,477.25,2,9252.33,5,6,1,0,0
T00578,7834.99,13,2568.15,3,2,0,0,0
T00579,2032.51,1,1547.55,2,5,0,0,0
T00580,896.21,3,910.56,3,1,0,0,0
T00581,1843.76,18,628.59,2,1,0,0,1
T00582,11740.96,11,598.58,5,5,0,0,0
T00583,2035.47,1,1315.65,3,6,0,0,1
T00584,1195.85,16,12004.9,4,7,0,0,0
T00585,3010.46,2,2.14,2,4,1,0,1
T00586,823.89,9,549.14,1,4,1,0,0
T00587,236.69,15,521.85,5,5,0,0,0
T00588,413.93,21,3156.83,4,6,0,0,0
T00589,411.06,8,1086.53,5,8,0,0,0
T00590,494.28,10,1527.82,5,9,0,0,0
T00591,448.38,20,402.25,3,7,0,0,0
T00592,3072.25,14,1297.97,5,10,0,0,0
T00593,602.24,2,272.31,2,3,0,1,0
T00594,1272.42,15,1903.8,1,6,1,0,0
T00595,6812.92,20,257.68,3,9,1,0,1
T00596,1927.14,20,3907.68,6,6,0,0,0
T00597,3303.87,20,2090.25,4,10,0,0,0
T00598,567.39,11,3218.1,1,8,0,0,0
T00599,640.65,22,1355.43,6,8,0,0,0
T00600,125.18,4,1201.11,3,4,1,0,0
T00601,555.14,6,258.43,2,7,0,0,0
T00602,979.64,8,1855.09,0,7,1,0,1
T00603,584.44,20,1806.45,4,7,1,0,1
T00604,278.66,17,1578.26,1,8,0,1,1
T00605,385.67,20,3372.67,4,2,1,0,1
T00606,1852.89,7,4467.0,2,2,0,0,0
T00607,693.28,11,3473.65,6,6,1,0,0
T00608,1358.94,19,388.32,2,6,1,1,0
T00609,2100.02,1,2432.55,2,5,1,0,1
T00610,3517.37,9,209.33,6,2,0,0,0
T00611,120.32,18,2965.51,5,8,0,0,0
T00612,4819.48,8,1202.52,1,3,0,0,0
T00613,2965.78,23,355.35,4,1,0,1,0
T00614,255.89,7,4952.18,1,1,0,1,1
T00615,6204.4,23,2379.85,4,7,1,1,0
T00616,7610.08,23,1095.2,3,7,0,0,1
T00617,189.07,23,78.02,3,6,0,0,0
T00618,972.53,0,1926.75,3,6,0,0,0
T00619,4922.81,5,6417.22,1,5,0,0,0
T00620,4138.07,11,2268.2,3,6,0,0,0
T00621,611.94,23,8907.87,2,2,1,0,0
T00622,704.7,18,366.76,3,5,1,0,0
T00623,1388.36,16,2100.09,3,2,0,0,0
T00624,1987.99,1,4000.27,1,3,0,0,0
T00625,2889.01,10,1863.95,3,5,0,0,0
T00626,1380.94,17,238.71,4,1,0,1,0
T00627,1862.67,22,2185.99,3,3,0,0,0
T00628,4128.69,21,2365.19,4,10,1,0,1
T00629,112.12,10,3261.41,4,6,0,0,0
T00630,872.81,17,3580.44,2,2,0,1,0
T00631,3748.48,7,3682.6,2,3,0,0,0
T00632,6767.3,14,2722.48,0,9,0,0,0
T00633,2150.34,8,607.76,2,8,0,0,0
T00634,2278.59,14,1294.78,4,3,0,1,0
T00635,340.08,6,3741.72,3,7,0,0,0
T00636,1779.43,19,7666.83,2,4,0,0,0
T00637,2281.82,12,205.59,6,7,0,0,0
T00638,833.08,12,1917.18,1,5,0,0,0
T00639,941.02,0,936.81,2,2,0,0,1
T00640,1420.99,19,638.5,6,6,0,0,0
T00641,60.83,3,1762.09,1,1,0,0,1
T00642,1166.17,23,2329.08,2,6,0,0,0
T00643,712.67,3,24.55,5,1,1,0,0
T00644,1190.25,3,3787.67,3,3,1,0,0
T00645,382.69,12,4285.36,7,10,0,0,0
T00646,6636.24,1,8417.77,2,7,0,0,0
T00647,2701.2,22,498.09,2,2,0,0,0
T00648,3409.9,14,2256.91,1,9,0,0,0
T00649,4670.13,3,1390.54,0,3,0,0,1
T00650,2070.11,5,1019.27,2,3,0,0,0
T00651,272.8,2,2084.67,2,7,0,0,1
T00652,2310.78,6,3812.55,4,1,0,1,1
T00653,2651.77,5,58.31,1,5,0,0,0
T00654,4104.65,2,8716.9,6,10,1,0,0
T00655,1695.1,3,4150.27,3,3,1,0,0
T00656,409.45,9,3477.3,6,1,0,1,0
T00657,1001.29,20,3571.83,5,7,0,1,0
T00658,1353.34,8,1231.89,1,10,0,0,0
T00659,3114.67,5,3481.99,3,7,0,0,0
T00660,2537.35,19,1222.54,5,9,0,0,0
T00661,1320.62,10,5724.34,1,7,1,1,1
T00662,12918.59,6,487.67,4,4,0,1,1
T00663,2792.5,17,864.51,3,3,0,1,1
T00664,812.38,3,2003.71,1,6,0,0,0
T00665,322.03,4,961.26,2,6,0,0,0
T00666,497.66,3,1380.15,3,2,1,0,1
T00667,846.92,3,1695.27,2,7,1,0,0
T00668,525.49,12,4851.0,3,1,0,0,0
T00669,619.48,15,1851.6,3,9,1,0,0
T00670,1006.82,13,1125.35,3,2,0,0,0
T00671,571.21,10,711.67,3,3,0,0,0
T00672,6812.25,1,1313.48,2,6,1,1,0
T00673,250.91,21,1812.81,1,7,0,0,0
T00674,2230.24,13,3427.18,1,1,0,0,0
T00675,1584.92,23,322.56,4,3,0,0,0
T00676,12115.93,23,626.32,2,6,0,0,0
T00677,356.48,6,1193.69,1,4,0,0,0
T00678,1521.77,10,1117.27,2,5,0,0,0
T00679,10467.18,3,1242.92,4,3,1,1,1
T00680,6018.73,6,3943.89,1,8,0,1,0
T00681,5095.99,15,979.48,4,1,0,0,0
T00682,894.83,5,1742.38,3,10,0,0,0
T00683,562.2,5,2444.8,3,7,0,0,0
T00684,3313.68,1,660.5,2,2,1,1,0
T00685,7951.16,23,3170.79,1,8,1,0,0
T00686,2440.95,7,1980.27,3,3,0,1,0
T00687,2543.18,6,1480.0,0,4,0,0,0
T00688,985.43,23,4148.99,2,2,0,0,0
T00689,4402.42,13,697.62,4,5,0,1,0
T00690,621.23,8,5367.72,1,9,0,0,0
T00691,1173.26,14,2058.42,0,4,0,0,0
T00692,1662.43,21,2348.74,0,7,0,0,0
T00693,2125.45,17,5199.78,4,8,0,1,0
T00694,832.84,11,4253.65,1,10,0,0,0
T00695,365.95,22,2300.51,3,1,0,0,0
T00696,2829.6,18,3497.82,4,6,0,1,1
T00697,1021.69,12,1419.9,1,5,0,0,0
T00698,2611.36,6,1981.74,3,10,0,0,0
T00699,502.99,9,160.2,2,10,0,0,0
T00700,1968.36,9,235.39,3,1,0,0,0
T00701,2281.64,1,4421.46,2,9,1,1,0
T00702,159.64,13,153.82,2,10,0,0,0
T00703,1231.15,12,464.01,2,7,1,0,1
T00704,433.05,21,3972.04,2,1,0,0,0
T00705,196.42,5,2.87,4,2,0,0,0
T00706,13803.6,8,829.62,3,4,0,1,1
T00707,1167.39,12,2192.91,2,10,0,1,0
T00708,4980.21,8,2262.45,3,9,0,0,0
T00709,881.67,12,3753.17,4,2,0,0,0
T00710,3432.42,4,1762.68,4,1,0,0,1
T00711,4284.2,13,1780.32,3,1,0,0,0
T00712,2716.34,4,3230.29,5,9,1,0,1
T00713,1913.57,8,1726.0,0,1,0,0,0
T00714,1592.27,7,2344.37,1,4,0,1,1
T00715,1287.13,6,5701.42,2,5,1,0,0
T00716,7957.67,7,1283.12,4,6,0,0,0
T00717,5326.82,21,1215.84,3,6,0,1,1
T00718,10059.53,2,8.89,4,3,1,0,1
T00719,398.19,22,2376.08,2,7,1,0,0
T00720,3937.65,23,75.56,0,8,0,0,0
T00721,8358.38,14,1753.7,1,1,1,0,0
T00722,599.87,7,4077.09,4,9,0,1,0
T00723,206.43,0,1995.83,2,6,0,0,1
T00724,4054.18,6,785.53,3,1,0,0,0
T00725,2563.28,18,3856.42,6,9,0,0,0
T00726,5532.23,1,785.81,3,4,0,0,0
T00727,451.67,13,3301.56,2,9,0,0,0
T00728,4758.15,17,2355.68,2,10,0,0,0
T00729,675.54,14,465.81,2,5,0,1,1
T00730,536.15,13,5888.22,5,6,1,0,0
T00731,538.33,23,559.87,3,9,0,0,0
T00732,5055.31,18,11411.77,1,6,0,0,0
T00733,3282.64,18,18.34,5,1,0,1,0
T00734,2221.13,21,764.56,3,1,0,0,0
T00735,1333.38,16,557.42,3,2,1,0,1
T00736,6291.61,21,35.23,2,2,0,0,0
T00737,1494.94,18,3295.36,2,6,0,0,0
T00738,5088.25,15,2955.74,4,10,0,0,0
T00739,1734.82,19,3929.76,3,10,0,0,0
T00740,1419.36,18,741.63,6,5,0,0,0
T00741,1863.48,0,1468.97,0,7,0,0,1
T00742,1075.94,18,2690.51,3,8,1,0,1
T00743,4130.33,6,1448.51,4,10,0,0,0
T00744,2095.81,22,2987.75,2,10,1,0,0
T00745,792.73,10,2512.62,2,10,0,0,0
T00746,6895.02,4,304.42,2,10,0,0,0
T00747,1453.0,16,3797.2,2,3,1,0,1
T00748,2352.85,10,3188.46,1,9,0,0,0
T00749,7108.49,23,2666.58,5,1,0,0,0
T00750,2936.4,7,421.32,2,3,0,0,0
T00751,372.94,9,779.92,2,2,0,0,0
T00752,8431.85,11,1248.8,1,6,1,0,1
T00753,2964.23,9,821.02,6,1,0,0,0
T00754,1223.48,12,646.31,2,8,0,0,0
T00755,449.93,17,4091.48,2,10,0,0,0
T00756,4740.0,9,2541.88,3,10,1,0,0
T00757,2903.33,18,2083.74,5,3,0,0,0
T00758,2287.24,19,640.31,1,6,0,1,1
T00759,6729.91,16,6254.93,6,2,1,0,0
T00760,4661.97,19,530.46,5,5,0,0,0
T00761,493.47,15,3961.26,6,2,0,0,0
T00762,1120.69,4,8503.44,5,7,0,0,0
T00763,857.01,2,3246.56,3,5,0,0,1
T00764,4087.1,14,12354.68,3,8,1,0,0
T00765,102.32,1,2632.07,2,6,0,0,1
T00766,2531.14,12,613.03,3,8,0,1,1
T00767,4312.24,21,569.82,6,9,1,0,0
T00768,6281.0,7,980.99,5,7,0,0,1
T00769,1256.02,22,17.89,2,1,0,0,1
T00770,5165.42,16,2861.89,1,9,0,0,0
T00771,351.73,3,782.22,7,9,0,0,0
T00772,5621.23,18,4220.98,4,10,0,0,0
T00773,409.14,21,1112.49,2,2,1,0,0
T00774,1518.94,8,1634.61,3,2,1,0,0
T00775,4788.02,22,8430.72,5,7,1,0,1
T00776,487.27,14,693.25,2,5,0,0,0
T00777,781.18,8,3193.64,2,5,0,0,0
T00778,3843.13,23,3517.44,3,1,1,0,1
T00779,3819.29,20,624.35,5,6,0,0,0
T00780,3074.53,8,1737.86,3,8,0,0,0
T00781,3552.01,13,1077.73,3,4,1,0,1
T00782,2347.41,22,3695.0,2,3,0,0,0
T00783,870.25,20,2435.35,4,10,0,0,0
T00784,1272.55,15,1615.58,7,10,0,1,1
T00785,601.2,23,3778.09,1,1,0,0,0
T00786,7172.63,22,670.21,3,4,1,0,0
T00787,2626.83,16,3502.22,3,2,0,0,0
T00788,1536.74,12,5013.14,3,5,0,0,0
T00789,1859.72,8,5272.11,2,10,0,0,0
T00790,8828.47,14,3827.42,1,1,0,0,0
T00791,499.41,6,1310.68,4,9,1,0,1
T00792,2647.33,0,10016.94,4,9,0,0,1
T00793,2114.98,0,1193.45,6,5,0,0,0
T00794,2836.03,4,2544.6,3,1,0,0,0
T00795,54.83,23,439.08,3,3,0,0,0
T00796,6170.08,8,9836.81,3,7,0,0,0
T00797,8069.97,11,3043.37,3,5,0,0,0
T00798,2498.15,5,3499.74,6,9,0,0,0
T00799,3578.61,12,170.1,5,4,1,1,0
T00800,7672.41,7,3603.65,5,5,0,0,0
T00801,3685.19,14,3726.07,3,3,0,0,0
T00802,496.53,5,2785.12,4,8,0,0,0
T00803,2576.11,5,862.96,2,3,1,1,0
T00804,2799.66,3,1681.84,1,6,0,0,0
T00805,1655.62,10,292.55,1,7,0,0,0
T00806,4000.47,20,1594.69,3,2,0,0,0
T00807,8171.03,17,698.7,0,7,0,0,0
T00808,7793.63,2,1073.49,4,3,0,0,0
T00809,1798.09,2,443.63,2,3,0,0,0
T00810,360.54,11,653.59,6,5,1,0,0
T00811,12567.52,20,199.15,4,4,0,0,0
T00812,5477.15,20,6311.24,2,10,1,0,0
T00813,399.44,5,1889.74,5,7,0,0,0
T00814,7608.92,20,1263.53,1,3,0,0,0
T00815,6118.27,5,1914.45,7,9,0,0,0
T00816,2194.65,7,2474.12,2,1,0,0,0
T00817,2684.14,14,6373.73,1,2,0,0,0
T00818,1527.49,17,492.15,5,9,0,1,0
T00819,168.95,19,875.85,3,8,1,0,0
T00820,1224.79,15,9302.41,1,7,0,0,0
T00821,4871.42,5,1159.83,6,9,1,0,0
T00822,13.93,20,57.05,5,5,0,0,0
T00823,1217.14,16,399.38,4,3,0,0,0
T00824,1523.33,8,66.73,4,2,0,0,0
T00825,2312.65,18,11493.78,3,6,0,0,0
T00826,7571.78,17,817.34,4,2,0,0,0
T00827,1275.53,22,6427.56,2,8,0,0,0
T00828,1278.32,4,13733.57,3,5,0,0,0
T00829,4012.53,5,2289.73,0,2,0,0,0
T00830,1805.63,11,84.4,3,6,0,0,1
T00831,763.15,10,212.78,3,6,1,0,0
T00832,1806.85,15,1642.47,2,8,1,0,0
T00833,455.46,19,1302.91,3,6,0,0,0
T00834,582.16,16,2329.64,3,3,0,0,0
T00835,2069.66,19,1444.41,1,8,0,0,0
T00836,1628.63,8,6798.16,1,2,0,0,0
T00837,7389.88,0,1912.9,1,9,0,0,1
T00838,1350.1,2,2958.19,2,6,0,1,0
T00839,2606.71,20,5670.1,2,1,0,0,0
T00840,3001.17,22,397.11,1,4,0,0,0
T00841,39.54,8,652.55,3,1,1,0,0
T00842,3267.8,21,283.81,3,3,1,1,0
T00843,588.18,18,376.01,0,10,1,0,0
T00844,9737.99,12,1796.59,2,6,0,0,0
T00845,482.84,22,968.5,2,3,0,0,0
T00846,1606.5,13,1375.53,6,5,0,0,0
T00847,267.64,19,10112.43,4,8,0,0,0
T00848,17304.24,18,426.09,2,8,1,0,0
T00849,2092.64,22,1945.74,5,9,0,0,0
T00850,2714.46,6,260.27,2,4,1,0,1
T00851,208.3,3,958.63,5,5,0,0,0
T00852,4158.41,11,1874.43,3,4,0,0,0
T00853,706.81,22,7326.35,2,7,0,0,0
T00854,6849.94,13,1240.78,2,9,0,0,0
T00855,688.77,1,167.77,4,6,0,0,1
T00856,634.71,0,1228.22,3,2,0,0,0
T00857,111.7,17,393.8,4,7,0,1,0
T00858,1916.36,19,653.38,7,3,0,0,0
T00859,2496.13,7,2406.43,4,8,0,0,0
T00860,203.9,2,174.51,5,3,0,0,1
T00861,4482.01,5,1562.43,1,9,0,0,0
T00862,1811.5,21,2350.57,2,1,1,0,0
T00863,2229.47,12,1369.84,4,6,0,0,0
T00864,1743.54,8,48.28,0,10,0,0,1
T00865,1536.29,8,10587.36,3,7,0,0,0
T00866,2460.49,19,1143.67,1,3,1,0,0
T00867,506.11,8,3769.2,2,6,0,0,0
T00868,602.42,14,985.0,2,10,0,0,0
T00869,5936.85,12,1610.97,3,3,0,0,1
T00870,8762.74,21,1229.45,3,9,1,1,0
T00871,1401.91,15,1048.43,3,6,0,0,0
T00872,947.19,1,55.23,3,8,0,0,0
T00873,3098.47,13,1115.8,2,4,0,0,0
T00874,1576.47,5,5506.62,3,8,0,0,0
T00875,77.14,1,2931.13,1,5,1,0,1
T00876,509.35,7,392.87,3,8,1,0,0
T00877,3776.05,3,2236.05,3,2,0,0,0
T00878,3226.95,20,5569.41,5,3,0,0,0
T00879,82.41,23,3010.22,6,10,0,0,0
T00880,752.98,13,402.43,1,4,1,0,0
T00881,788.28,10,5059.21,2,1,0,0,1
T00882,3343.24,23,897.21,5,5,1,0,0
T00883,59.72,13,1513.19,3,3,0,1,0
T00884,329.81,11,1867.12,3,7,0,0,0
T00885,4827.06,15,4751.26,3,2,0,0,0
T00886,590.03,5,6706.23,0,1,1,0,0
T00887,3173.1,19,6635.78,0,2,1,0,0
T00888,816.15,0,19.96,1,3,0,1,1
T00889,314.22,11,6374.04,3,10,0,0,0
T00890,835.86,6,139.8,4,5,1,0,0
T00891,3843.28,7,772.34,3,6,1,0,0
T00892,5807.51,8,1808.95,2,8,0,0,0
T00893,5319.75,1,1634.46,3,4,0,0,1
T00894,1518.43,16,2320.34,1,4,0,0,0
T00895,3308.63,19,1632.16,1,2,0,0,0
T00896,688.18,12,6809.52,1,3,0,0,0
T00897,1040.8,4,687.9,3,3,0,1,0
T00898,6799.8,9,800.6,3,2,0,0,1
T00899,39.26,11,6337.49,3,1,0,0,0
T00900,268.16,16,199.61,5,2,1,1,1
T00901,699.15,20,2351.21,5,5,1,0,0
T00902,80.67,5,2862.18,5,8,0,0,0
T00903,600.61,2,1760.73,3,5,0,1,0
T00904,2624.31,14,2962.32,1,3,0,0,0
T00905,1641.56,6,474.13,2,7,0,0,0
T00906,6695.59,5,4787.06,2,4,0,0,0
T00907,5102.09,3,377.13,0,7,1,0,1
T00908,1254.82,18,1280.45,2,8,0,1,0
T00909,900.98,4,195.6,2,3,0,1,1
T00910,1432.62,2,1969.8,1,10,0,0,1
T00911,2676.95,8,2769.73,2,1,0,0,0
T00912,936.19,5,7084.95,2,8,0,0,0
T00913,2935.69,12,3361.31,4,6,1,0,0
T00914,1579.91,21,1947.32,1,3,0,0,0
T00915,2409.2,19,6743.41,7,9,1,0,0
T00916,1718.78,3,1627.31,5,1,0,0,0
T00917,1046.4,1,2059.31,2,8,1,0,0
T00918,8895.8,3,2266.46,1,9,1,0,1
T00919,4326.76,7,1319.0,2,10,0,0,0
T00920,452.86,12,4557.86,4,1,0,1,0
T00921,6085.51,9,511.96,1,9,0,0,0
T00922,2004.96,17,2023.32,3,5,0,0,0
T00923,6748.62,8,3202.43,8,5,0,0,1
T00924,4826.14,0,5857.9,2,5,1,0,1
T00925,1661.27,12,5383.65,3,1,0,0,0
T00926,68.18,17,1776.96,2,5,0,0,0
T00927,938.7,14,2576.18,2,10,1,0,1
T00928,2340.26,1,1253.17,4,10,0,1,0
T00929,3011.09,10,1578.61,9,6,0,0,0
T00930,894.76,13,5918.23,3,5,0,0,0
T00931,450.22,21,6673.42,5,6,0,0,0
T00932,5404.16,14,5644.37,3,9,0,0,0
T00933,12481.87,13,372.33,1,7,0,0,0
T00934,2237.68,15,4744.2,2,5,1,0,0
T00935,565.06,22,7408.83,2,10,1,0,1
T00936,953.63,14,1120.6,5,9,0,0,0
T00937,55.69,18,1827.88,5,5,1,0,1
T00938,7370.67,8,3775.06,2,5,0,0,0
T00939,375.84,4,2064.29,2,6,0,1,1
T00940,2577.72,4,12583.55,6,8,1,0,1
T00941,960.84,10,1520.7,2,1,0,0,0
T00942,2423.51,19,3128.91,6,9,0,1,0
T00943,3161.67,23,3932.66,3,8,0,0,0
T00944,5311.32,3,1703.54,2,7,0,0,0
T00945,693.61,19,4861.99,3,5,0,0,0
T00946,33.17,17,1975.0,2,1,0,0,1
T00947,441.62,2,1326.09,5,7,0,0,1
T00948,6908.31,3,285.23,1,9,0,0,1
T00949,6211.8,13,1249.77,4,3,0,0,0
T00950,2729.53,6,3310.05,4,8,0,0,0
T00951,2752.75,7,6354.85,5,3,0,0,0
T00952,3281.2,23,724.81,4,3,0,0,0
T00953,578.47,15,1097.18,3,7,1,1,1
T00954,7374.63,19,417.97,3,6,0,1,0
T00955,1627.83,14,2933.79,2,5,0,0,0
T00956,1449.33,6,8058.99,1,7,1,0,1
T00957,2195.15,16,2560.75,2,9,0,0,0
T00958,144.31,21,2399.8,5,1,0,0,1
T00959,545.59,21,2015.73,4,10,0,1,0
T00960,4018.62,21,231.54,2,1,1,0,0
T00961,259.28,11,3268.74,3,5,0,0,0
T00962,2772.61,17,2303.57,2,8,0,0,1
T00963,844.5,23,2707.91,6,7,0,0,0
T00964,1479.43,13,5726.92,4,7,0,0,0
T00965,1021.96,14,3830.74,6,3,0,0,0
T00966,1318.65,14,3795.74,3,9,0,0,0
T00967,3808.69,4,6549.54,0,5,0,0,1
T00968,1057.71,15,11496.72,2,10,0,1,0
T00969,2506.93,4,2176.4,5,3,0,0,1
T00970,1939.08,1,288.19,4,6,0,0,0
T00971,3269.0,19,1536.44,2,8,0,0,0
T00972,8285.76,8,3873.22,1,8,0,1,0
T00973,3956.72,21,70.29,4,4,0,0,1
T00974,725.99,8,146.42,6,4,0,0,0
T00975,95.04,3,173.8,8,9,0,0,0
T00976,912.51,14,3282.94,2,10,0,1,0
T00977,2712.18,10,1738.71,1,2,0,1,0
T00978,158.39,0,1150.72,3,9,0,0,0
T00979,2057.72,17,279.05,2,8,0,0,0
T00980,2725.29,0,3294.16,4,3,0,0,1
T00981,1220.5,7,967.91,2,2,0,1,0
T00982,4420.95,15,770.81,6,2,0,0,0
T00983,338.16,21,2641.18,2,1,0,0,1
T00984,234.33,17,2046.84,0,10,0,0,0
T00985,3907.94,21,1125.15,4,9,0,0,0
T00986,2052.51,8,2564.48,3,1,0,1,0
T00987,3498.13,11,790.96,3,2,1,0,1
T00988,1711.87,18,3959.79,1,7,0,1,0
T00989,848.69,17,651.2,5,5,1,0,0
T00990,5129.47,4,432.43,4,1,0,0,1
T00991,4819.56,1,3813.19,2,4,0,1,0
T00992,3559.35,6,3076.58,4,6,0,0,0
T00993,952.96,9,504.19,4,8,0,0,0
T00994,2676.48,14,308.94,2,2,0,0,1
T00995,1343.43,6,4556.56,4,10,0,1,0
T00996,288.15,4,3746.96,3,3,1,1,1
T00997,7478.1,14,990.98,3,7,0,0,0
T00998,441.39,19,2683.8,1,1,0,0,0
T00999,9001.47,19,331.43,4,7,0,0,1
T01000,1771.8,14,1768.36,3,1,1,0,0
T01001,614.19,9,47.27,2,8,0,0,0
T01002,2342.01,23,1242.31,3,6,1,0,0
T01003,6189.43,13,194.48,3,10,1,0,1
T01004,3952.82,9,1611.59,2,7,0,0,0
T01005,4928.38,16,1369.08,4,2,0,0,0
T01006,3225.71,20,1469.2,0,6,0,1,0
T01007,3535.66,13,115.98,1,5,0,0,0
T01008,5675.32,1,1122.04,4,3,0,0,0
T01009,861.72,15,3531.43,2,9,0,0,0
T01010,2016.65,12,1150.78,5,5,0,0,0
T01011,750.04,8,3139.67,3,8,0,0,0
T01012,13186.68,6,1153.02,6,4,0,1,1
T01013,8650.39,15,1375.82,3,6,0,0,0
T01014,120.68,9,2074.66,3,4,0,0,0
T01015,3668.19,23,7523.66,3,4,0,0,0
T01016,7780.75,21,288.14,2,9,0,0,0
T01017,597.46,8,83.67,3,5,1,0,0
T01018,2517.61,21,2340.96,1,1,0,0,0
T01019,7412.6,22,7444.59,5,7,0,0,0
T01020,103.61,6,11444.65,2,3,0,0,0
T01021,3586.23,15,1654.92,0,3,0,0,0
T01022,1058.68,8,1578.16,9,6,0,0,0
T01023,7746.75,23,2588.84,3,3,0,0,0
T01024,10627.41,16,2027.77,5,1,0,0,1
T01025,8661.52,19,2513.41,1,6,0,0,0
T01026,1928.58,6,5178.67,4,7,0,0,0
T01027,5942.43,10,3429.07,4,5,1,0,0
T01028,5584.28,7,1717.3,3,1,0,0,1
T01029,1153.02,6,1549.11,4,2,0,0,0
T01030,5296.79,18,2551.36,2,2,0,0,0
T01031,113.13,19,1520.67,3,10,0,1,0
T01032,2721.03,11,1530.21,5,8,0,0,0
T01033,784.13,6,41.1,2,8,0,0,0
T01034,385.43,7,478.1,3,8,0,0,0
T01035,240.23,6,1676.09,2,2,0,0,0
T01036,3575.03,5,4324.12,4,5,0,0,0
T01037,1245.98,8,816.84,1,5,0,1,0
T01038,3870.41,12,1848.73,1,4,0,0,0
T01039,202.77,6,1057.66,3,8,0,1,0
T01040,1136.28,7,276.78,2,8,0,0,0
T01041,2326.27,21,7943.04,3,9,0,0,0
T01042,4692.29,16,4821.94,5,4,0,0,0
T01043,1151.49,16,204.36,2,1,1,0,1
T01044,2949.63,15,3180.52,1,9,0,0,0
T01045,6514.08,21,1067.67,4,1,0,0,0
T01046,2870.27,1,13171.8,3,4,0,0,0
T01047,795.65,7,900.27,6,10,0,0,0
T01048,74.11,16,681.95,3,1,0,0,1
T01049,6122.95,12,2097.69,4,3,1,0,1
T01050,64.5,17,4506.44,1,3,0,0,0
T01051,6231.17,23,534.59,6,7,0,0,0
T01052,2258.29,21,3089.54,4,3,0,0,0
T01053,8393.98,9,158.43,4,6,1,0,0
T01054,4810.12,1,6281.25,4,10,0,0,0
T01055,18546.58,1,211.38,4,4,0,0,1
T01056,1295.64,13,6140.26,1,6,1,0,0
T01057,4372.58,15,1687.32,2,9,0,0,0
T01058,1542.15,6,1485.93,5,7,0,0,0
T01059,1961.06,20,9058.39,2,1,0,1,0
T01060,2962.6,20,11610.86,5,8,0,0,0
T01061,6206.74,23,2625.83,2,4,0,0,0
T01062,12421.19,11,339.89,0,8,1,0,1
T01063,4386.59,22,1763.91,3,3,0,0,0
T01064,1622.65,13,1883.11,4,10,0,0,0
T01065,1641.21,3,1806.16,1,5,0,0,0
T01066,4013.45,3,2106.97,1,3,0,0,0
T01067,818.49,17,47.26,4,3,0,0,0
T01068,351.2,2,3105.29,3,3,1,0,0
T01069,1313.76,0,3115.41,3,4,0,0,0
T01070,1015.83,16,306.75,3,3,0,0,0
T01071,1054.24,6,2111.32,2,2,0,0,0
T01072,798.18,15,2100.42,2,6,1,0,0
T01073,129.01,4,2867.8,3,1,0,0,1
T01074,54.11,18,223.16,2,5,0,0,0
T01075,13199.93,6,2462.12,4,6,1,0,1
T01076,1674.66,13,823.87,2,1,0,0,0
T01077,1455.12,1,1768.13,3,1,1,1,1
T01078,3415.0,2,3710.58,1,7,0,0,0
T01079,738.68,16,3057.43,4,6,0,0,0
T01080,8984.87,15,316.47,2,9,1,0,1
T01081,4630.18,7,2236.23,4,4,0,0,0
T01082,280.99,17,8693.84,3,3,0,0,0
T01083,1621.69,14,426.29,4,6,0,0,0
T01084,6338.83,6,4791.73,5,8,0,0,0
T01085,8686.68,8,3031.26,5,5,1,1,0
T01086,1889.96,5,3718.09,3,3,0,0,0
T01087,2851.18,17,828.07,2,3,1,0,1
T01088,548.29,17,848.8,2,1,0,0,0
T01089,14188.33,23,5911.67,1,6,1,0,1
T01090,790.61,13,1115.06,3,10,0,0,0
T01091,8580.03,13,162.72,3,7,1,0,1
T01092,3146.44,13,2294.46,1,9,0,0,0
T01093,2807.47,3,333.31,0,6,0,0,1
